,0,1,2,3,4,5,6,7,8,9
31,0.9999833,1.6702139e-05,1.3321815e-08,1.000604e-10,4.4837654e-09,1.909627e-12,3.5007716e-08,2.291499e-09,1.7302294e-16,3.471299e-10
32,0.99475205,0.00055746536,9.853201e-06,1.3249123e-05,0.00038516265,1.074286e-05,0.002077979,0.0020026865,3.300189e-08,0.0001908366
33,0.010151987,0.0064684576,0.01091817,0.0038660488,0.08919674,0.15304907,0.12404673,0.009235564,0.5711722,0.02189512
34,0.0068704723,0.003787386,1.6040365e-05,0.9640186,0.0034880375,0.010480886,0.003830339,2.5372032e-05,0.00022963872,0.007253306
35,0.7260456,0.028392565,0.003768606,0.08187889,0.02569228,0.0869868,0.016061813,0.016120754,0.0004912529,0.014561488
36,0.97059715,0.02253984,0.00015778869,6.575415e-05,0.0010836021,1.1200429e-05,0.004958105,0.00036215768,4.895296e-07,0.00022389539
37,0.9999995,3.670441e-07,3.5894177e-11,1.2985134e-12,7.798634e-08,5.6196252e-14,6.059584e-11,4.6179293e-12,2.0381152e-20,3.7361163e-14
38,0.9999999,6.882654e-08,1.1338759e-13,3.550584e-16,1.1544707e-12,3.02692e-19,9.923746e-13,6.5004066e-14,4.4255488e-26,4.561421e-17
39,0.6297143,0.22301887,0.0030424055,0.012590371,0.056175783,0.002448872,0.06367226,0.0022509776,0.0004633585,0.006622733
40,0.11237639,0.00087965577,0.0007078355,0.0031099662,0.3263366,0.2804612,0.026049512,0.20280968,0.0023160311,0.044953246
41,0.8437578,0.15586695,5.1252882e-05,6.5147115e-06,2.9494939e-05,4.0817895e-08,0.000286098,1.1421987e-06,1.2641388e-09,7.5860703e-07
42,0.17598557,0.05786446,0.6364255,0.00025843177,0.057016995,0.03802237,0.0052608657,0.0011136832,0.027581433,0.0004706926
43,0.13955788,0.00046148745,0.0005181747,0.0003169761,0.0026920943,0.018338326,0.01919987,0.78828907,0.00031673574,0.030309383
44,0.99880314,0.00052893953,1.8120843e-06,1.9231786e-06,0.00063192553,4.3540817e-07,2.8633985e-05,2.737703e-06,2.0543317e-10,6.1978363e-07
45,0.0010966429,0.9988996,3.4942138e-06,2.4218604e-08,2.3764843e-09,1.16577355e-11,3.9281875e-07,7.7264806e-13,1.8312718e-11,1.9457298e-12
46,0.034869637,0.9420421,0.0045945714,0.0015772909,0.0005243681,6.3584135e-05,0.015669975,2.782433e-05,0.00052446563,0.00010628981
47,0.9951515,0.0048040003,4.0030493e-05,6.782994e-08,3.1034795e-06,2.021843e-08,1.2151986e-06,9.19684e-08,1.1206732e-11,8.606569e-09
48,0.9245861,0.0016584125,3.544042e-05,0.0051920153,0.057985634,0.003228874,0.0026646291,0.0033678398,2.120463e-06,0.0012788884
49,0.9944839,0.0017550887,3.5943835e-05,4.290507e-05,0.002743748,2.4145867e-05,0.0006409595,0.00022348695,8.045579e-08,4.9684015e-05
50,0.005250261,0.9947495,2.7634943e-07,2.7810863e-09,7.804701e-10,1.2129403e-13,2.773047e-08,2.394415e-14,9.813473e-15,3.480917e-14
51,0.0013318134,0.0019225578,0.98121876,2.14029e-08,1.2546333e-05,0.015482899,9.6300425e-08,4.253545e-08,3.139898e-05,2.041838e-09
52,0.021289013,0.0029975143,0.001405085,0.04984115,0.12739113,0.7430695,0.012688928,0.0059835734,0.009337153,0.025996963
53,0.99964154,8.9626934e-05,1.12002844e-07,5.5019694e-07,0.00024364474,2.0726436e-07,1.6043774e-05,7.881715e-06,1.019076e-11,2.1590616e-07
54,1.5482129e-06,1.36948065e-05,0.99998295,2.1262308e-15,7.932172e-11,1.6534544e-06,4.368694e-12,2.3192823e-14,1.0024027e-07,5.2051885e-16
55,0.0014892325,0.003238424,0.9893299,2.886195e-07,1.4610202e-05,0.0033497142,1.4385063e-05,1.1914376e-06,0.0025621853,2.8389164e-07
56,0.015634116,0.00860249,0.00094599236,0.0019247733,0.12702371,0.00500714,0.6916885,0.006319476,0.08329919,0.059554644
57,0.9999758,2.3762877e-05,4.3335402e-07,4.1499642e-12,2.4201023e-09,2.7664238e-12,9.2629804e-10,2.6847413e-10,9.2149806e-17,2.1851514e-12
58,0.00020758685,0.0009646801,0.9983455,2.3463531e-09,3.4189057e-07,0.00024585339,5.178868e-07,1.2053004e-08,0.00023557401,2.1436033e-09
59,0.47955316,0.5162157,0.0023644872,0.00028690067,0.0006438137,1.367131e-05,0.00089807075,1.3417909e-05,1.2636981e-06,9.510295e-06
60,0.98908687,0.0034364702,5.4054188e-05,0.000214955,0.0015203699,2.6705125e-05,0.0045731855,0.00047923805,5.1478565e-07,0.00060784875
61,0.99988186,0.00010461336,3.8339928e-07,1.0131553e-07,1.2662112e-05,5.5271105e-08,2.3323726e-07,1.4060286e-07,3.2309138e-13,3.7896544e-09
62,0.020023733,0.019968916,0.00032862666,0.87400126,0.007201034,0.051453188,0.011122106,0.0002861411,0.00216648,0.013448589
63,0.9999943,5.679824e-06,5.1948716e-09,2.0958313e-11,2.0958264e-08,2.5453123e-12,9.622996e-09,5.6138894e-09,5.423904e-17,3.5365353e-11
64,0.03263946,0.001421188,0.0014227977,0.0049155196,0.028638933,0.9295972,0.00030767603,0.0005749264,0.00027296462,0.00020939685
65,0.09763192,0.89916325,0.0029588616,9.131983e-05,3.628415e-05,2.2808097e-06,0.000114782946,2.3128386e-07,7.86202e-07,2.8149083e-07
66,0.99714524,0.00027952212,1.4302247e-05,8.33314e-06,0.00025210634,2.7993628e-05,0.0004171683,0.0017743304,1.4140615e-08,8.1067556e-05
67,0.04924249,0.5655985,0.0017092237,0.35951158,0.0014875501,0.003929794,0.016389493,6.226094e-05,0.0012623493,0.00080687023
68,0.0006877115,0.9993075,3.2160265e-06,1.3956186e-07,3.272728e-09,3.8535505e-11,1.3758205e-06,1.6117506e-12,1.5627835e-10,6.8347194e-12
69,0.18409103,0.0024495556,0.0022102343,0.005775942,0.1279695,0.5090717,0.018219681,0.12794822,0.002411888,0.019852288
70,0.99948895,5.7035795e-05,4.2684889e-07,5.114952e-07,4.1103285e-05,2.6792344e-07,0.00012645946,0.00027094377,1.2998883e-10,1.4314934e-05
71,0.8906734,0.007442149,0.00037987166,0.0026522619,0.07796249,0.005121775,0.008407403,0.0054844934,3.103297e-05,0.0018452884
72,0.94247776,0.00026524457,1.9449979e-05,5.6206252e-05,0.020507697,0.00063397124,0.0017002263,0.034002338,5.5944366e-07,0.0003364707
73,0.045152072,0.0018154036,0.00022605345,0.009204399,0.18051492,0.035082612,0.28152326,0.04190695,0.007763755,0.39681056
74,0.024571609,5.6578533e-06,5.315994e-06,9.395568e-06,0.00090826844,0.0034287814,0.0051042866,0.9530272,1.4978978e-05,0.012924521
75,1.3447454e-09,1.0,7.818326e-12,4.2359725e-19,1.0735263e-24,1.5886264e-26,2.947583e-16,3.021539e-30,2.621854e-24,5.4680454e-30
76,0.16458634,0.7246249,0.00393601,0.007680028,0.012400528,0.00034940208,0.082566194,0.0005894291,0.00056703924,0.002700118
77,0.009793677,0.01927186,0.8402192,6.867485e-05,0.00074614806,0.024521975,0.0024304758,0.00020265229,0.102625564,0.00012003144
78,0.027187694,0.0038249558,0.0005086411,0.09100833,0.31098795,0.18620902,0.11080493,0.012167811,0.018042123,0.23925842
79,0.02569946,0.0031546666,0.0026010284,0.026854297,0.06650864,0.5748811,0.06146538,0.04873754,0.03627209,0.15382582
80,0.0061684228,0.015637841,0.73472714,6.412867e-05,0.00058377144,0.02495542,0.0033189354,0.00020496409,0.21420762,0.00013184085
81,0.9779229,0.0057713683,6.673804e-05,0.00014682628,0.0011521643,3.1549902e-05,0.01172741,0.0022999058,9.800449e-07,0.00088016747
82,0.99998116,1.5573685e-05,2.0427214e-08,2.829175e-09,4.2802745e-07,4.0796552e-10,1.5884355e-06,1.1665257e-06,2.8323748e-14,1.1023376e-08
83,0.0789203,0.9188924,0.00013284292,0.00032284835,0.00028309762,1.3588729e-06,0.0014431466,7.6993643e-07,4.5846065e-07,2.8091058e-06
84,0.00044931177,0.001441572,0.003301965,0.0002136042,0.00062990835,0.0031389687,0.028034486,9.1773e-05,0.9621582,0.0005402319
85,0.6960767,0.010912281,0.0054811714,0.003739506,0.088631555,0.016370256,0.09240998,0.04292383,0.002781146,0.040673595
86,0.17194106,0.5925571,0.002848412,0.16618164,0.0074877054,0.0023660895,0.050617915,0.00038525264,0.000929777,0.00468496
87,0.011644437,0.14153507,0.8352396,3.1135198e-05,0.00031541454,0.007272507,0.0003290225,1.1618374e-05,0.0036147942,6.3438706e-06
88,0.09229285,7.974592e-06,3.4593018e-06,2.7962178e-06,0.00045734827,0.00093390915,0.0026410976,0.90181506,9.0295686e-07,0.0018446302
89,0.9275319,0.0037654242,0.00041268437,0.0026058822,0.01183614,0.0035900627,0.019985368,0.019284653,3.7968155e-05,0.010949768
90,0.8260073,0.0023714642,0.0001442731,0.0022904736,0.14909656,0.008460984,0.0040792446,0.0058486303,1.33401345e-05,0.0016879488
91,0.0824613,0.39862302,0.51068777,0.00048029513,0.00070353894,0.003337682,0.001088563,4.4138123e-05,0.0025435796,3.0213128e-05
92,0.9938653,0.0013942163,1.541105e-05,5.921558e-05,0.0018436199,7.243757e-06,0.002172888,0.00038288863,1.2381179e-07,0.000259016
93,1.0,4.1769145e-08,6.3735627e-13,4.8691854e-17,9.960763e-13,1.5904147e-19,5.2774605e-14,1.4662185e-15,1.8946035e-26,2.2126602e-18
94,0.90511835,0.057572503,0.00017598795,0.00024393997,0.030462576,4.4207623e-05,0.006060836,0.00019436427,1.5752636e-06,0.0001255475
95,0.94253653,0.0097802775,0.00056448946,0.006240272,0.014590781,0.0041968343,0.013774354,0.004280308,3.790466e-05,0.0039982856
96,0.013780159,0.00012410383,2.8202508e-05,4.774159e-05,0.9794669,0.0030393773,0.002684022,0.0004206398,0.00012412714,0.00028467475
97,0.108315155,0.041643903,0.0050265365,0.419705,0.009434959,0.39626518,0.006710805,0.0029038144,0.002533281,0.0074613364
98,0.018247744,0.97828406,0.00036772483,0.0004057406,6.1210805e-05,2.4416838e-06,0.0026198782,6.969165e-07,6.9942243e-06,3.5367543e-06
99,0.38067606,0.020362046,0.012969182,0.0009336403,0.55801946,0.019078817,0.004975563,0.0012477658,0.0010646443,0.00067286694
100,0.99680614,0.0018821304,1.8593169e-06,5.80183e-06,0.0012063764,3.9858e-07,9.104483e-05,4.479999e-06,6.4091304e-10,1.7292207e-06
101,0.008659165,0.0051783244,9.6675205e-05,0.8862107,0.007993398,0.05566837,0.008189518,0.00026921742,0.0016815807,0.026053153
102,0.27739596,0.003899285,0.00062521175,0.020702126,0.2716234,0.09318822,0.095310085,0.061553854,0.0023759108,0.17332584
103,0.99996424,3.038127e-05,1.969986e-08,8.79293e-09,4.614734e-06,3.010964e-09,4.7464124e-07,2.1907572e-07,2.523755e-14,1.614e-09
104,0.36142716,0.10048424,0.00025609552,0.5287717,0.003573376,0.0033818383,0.001711983,4.519969e-05,1.3466462e-05,0.00033487927
105,0.6796053,0.32019484,6.752979e-05,1.9495271e-06,1.4376469e-05,1.622935e-08,0.000115120005,7.3052e-07,4.8966714e-10,1.2710574e-07
106,0.7215366,6.9992566e-05,1.3452933e-05,2.9278854e-06,0.0015811231,0.00017155695,0.0019476378,0.27434734,2.1871027e-07,0.0003291725
107,0.99999976,2.202453e-07,2.2417258e-13,9.2071906e-17,3.045829e-15,1.1537805e-21,4.1241424e-12,1.6303513e-16,1.4591962e-26,1.6604155e-16
108,0.24382043,0.20569167,0.0021456724,0.4835795,0.017035432,0.01619574,0.023609206,0.000541846,0.0008583135,0.0065221093
109,0.045236766,1.2690006e-06,7.9783683e-07,8.712394e-07,0.00023576537,0.00085505785,0.0011823943,0.9505075,2.9677958e-07,0.0019793385
110,0.025128432,0.05949837,0.8936373,8.1690734e-05,0.000246089,0.009175431,0.0006561654,4.8692757e-05,0.011503445,2.452644e-05
111,0.0010152761,0.9771897,0.021794787,1.0953191e-08,1.9618223e-09,1.0209302e-08,1.1991408e-07,1.25992385e-11,1.3402659e-08,2.9767553e-12
112,0.99999,3.8081926e-06,3.926614e-09,3.1341725e-09,7.394511e-07,8.023178e-10,1.3928799e-06,4.022414e-06,1.0164396e-14,1.9684515e-08
113,0.994234,0.00016173183,3.7435889e-06,3.0241688e-06,0.00011099628,4.3910054e-06,0.00093400036,0.0044465745,6.2169043e-09,0.000101341226
114,0.99999976,2.7923676e-07,1.2933515e-10,6.5796118e-15,1.7519164e-12,4.4015792e-16,1.0020218e-11,3.3856524e-12,1.6981722e-22,2.9354316e-15
115,0.07043992,0.0038895905,3.053417e-05,0.8417837,0.007221227,0.008214235,0.015808402,0.00032984765,0.0001303223,0.052152198
116,0.9443066,0.025463153,0.00059503387,0.001029931,0.00496143,0.00010402499,0.01967478,0.00087994453,2.0489988e-05,0.002964684
117,0.9999957,3.2213024e-06,1.0681781e-06,1.6335239e-11,8.206244e-09,1.4587848e-10,3.1943976e-09,2.5520002e-08,2.2360223e-15,4.276138e-11
118,0.9999958,4.1900234e-06,8.719101e-10,1.0111002e-12,1.395816e-10,1.0407405e-14,4.343356e-10,8.935246e-12,7.9308765e-20,3.5897842e-13
119,0.9416617,0.012245695,0.0033883755,0.0022180264,0.013864518,0.0035020404,0.0107179815,0.007850242,0.0001137015,0.004437807
120,0.951108,0.00010594106,7.919533e-06,4.947209e-06,0.00092398946,8.199868e-05,0.0011654084,0.046453953,5.03801e-08,0.0001478835
121,1.0,1.0314736e-08,3.768925e-15,1.6120444e-18,4.6764604e-15,7.0679463e-23,2.1822615e-14,1.4426707e-17,1.1564553e-29,1.76858e-19
122,0.19183166,0.56854606,0.035684142,0.078278884,0.027788771,0.083170556,0.0086754905,0.0008806287,0.0038021598,0.0013417884
123,0.99999774,2.1994838e-06,1.4911654e-09,6.507523e-11,4.389354e-09,1.2343798e-12,8.173133e-08,9.178471e-09,7.940409e-17,6.4951755e-10
124,0.019683648,0.016424423,0.94064665,1.7568085e-05,0.0004810911,0.009495162,0.0006708226,0.000113299924,0.012420627,4.6778317e-05
125,0.043421347,0.0031230173,0.00389044,0.008093381,0.01587441,0.92047167,0.0009886588,0.0023632655,0.0009360701,0.00083772774
126,0.99475276,0.0023078357,4.4364882e-05,5.0863135e-05,0.0019580529,2.9385264e-05,0.00060837215,0.00016213072,7.389064e-08,8.610213e-05
127,0.9999999,7.014561e-08,4.7436642e-12,3.253059e-15,7.456031e-12,4.7558458e-17,2.9947488e-12,4.4292938e-13,7.656361e-24,1.1296567e-15
128,0.014173137,0.4799567,0.46513397,0.00077529915,0.00041937645,0.0110381525,0.0017184516,3.5317025e-05,0.026719574,2.9947367e-05
129,0.007951005,0.9859561,0.0007259304,0.00025614025,3.0163994e-05,2.8851648e-06,0.0050304085,1.009805e-06,4.129603e-05,5.0080475e-06
130,0.0046485886,2.547967e-05,6.830177e-06,1.2178778e-05,0.9930239,0.001900418,0.00031262214,2.294403e-05,2.603251e-05,2.0979962e-05
131,0.9999956,1.301561e-06,1.0399055e-09,2.2291546e-10,6.844399e-08,9.0500274e-11,5.173738e-07,2.494838e-06,5.179821e-16,5.3953313e-09
132,0.9996056,3.1562155e-05,9.8633144e-08,7.5406374e-06,0.0003133092,2.8677644e-06,1.4143578e-05,2.3345943e-05,3.5602854e-11,1.5336881e-06
133,0.023626214,0.0026183196,0.00070962997,0.0059594554,0.37262055,0.092924714,0.26783007,0.032835897,0.038051084,0.16282398
134,0.9855715,0.0140333,4.635719e-05,1.9742902e-05,0.00025073034,1.3166924e-06,7.215926e-05,3.4603358e-06,3.3072438e-09,1.5028812e-06
135,0.0056996504,0.00234526,3.3043007e-06,0.9814136,0.0030036292,0.0058002416,0.0007914875,3.0660617e-06,2.1710855e-05,0.0009181162
136,0.00020472282,3.1087166e-05,0.0002026013,2.7873664e-05,1.2901632e-05,0.99951947,5.8181495e-08,4.2247586e-07,7.903358e-07,2.5988331e-08
137,0.002367387,0.0038425825,0.9865196,4.4135868e-07,4.487745e-05,0.0035248997,2.8686527e-05,2.2870315e-06,0.003668636,6.4266754e-07
138,0.055047367,0.017090725,0.008375796,0.00833916,0.29432732,0.07508956,0.2896793,0.0069213323,0.20459393,0.04053553
139,0.9927469,0.00090879505,5.172872e-05,8.1288315e-05,0.0009765907,8.581533e-05,0.002171302,0.002339974,2.9710006e-07,0.00063722837
140,0.10785643,0.8898924,0.00032181464,0.00062024157,5.2760815e-06,6.0179536e-07,0.0013008727,5.442739e-07,7.803892e-07,9.127216e-07
141,0.046656802,7.5530584e-06,6.9902017e-06,6.826314e-06,0.00042722648,0.002659757,0.0031872522,0.9400001,4.7481194e-06,0.007042813
142,0.71240664,0.041864652,0.012450947,0.0017658693,0.14373054,0.0035889484,0.06315166,0.010818737,0.0021634337,0.008058694
143,0.99996054,3.878201e-05,1.4009498e-09,1.20324e-10,7.3854693e-07,1.2161085e-12,3.943559e-09,8.3389726e-11,1.5788082e-17,2.2442616e-12
144,0.19374189,0.008680624,0.003235574,0.00920148,0.44766986,0.16223083,0.10198419,0.020295816,0.013500602,0.039459113
145,0.9999999,8.034721e-08,1.5200333e-10,2.6104913e-13,5.655424e-10,4.417575e-13,1.3709673e-09,7.3046085e-09,1.4502947e-19,1.6427564e-12
146,0.03278652,0.5574274,0.035454433,0.0036897392,0.0027415734,0.0012131718,0.22514223,0.00053482386,0.13976082,0.0012494153
147,0.96593887,0.0022699197,9.594945e-05,0.0020354248,0.02035473,0.0025882497,0.002735652,0.0029094133,2.8713864e-06,0.001068973
148,0.05308763,0.05235604,0.260438,0.0003383984,0.3349908,0.022757305,0.025673099,0.00032168085,0.24954571,0.0004913306
149,0.6064303,0.19672032,0.17434762,0.00092208246,0.014491892,0.0038616261,0.00204132,0.00049545075,0.00038315088,0.00030629174
150,0.26191005,0.7217226,0.006008467,0.0015302738,0.0021836096,7.3094685e-05,0.0064007607,4.1289128e-05,4.1526062e-05,8.829987e-05
151,0.058673162,0.0002516312,0.00021280072,0.0010909876,0.041054323,0.077054165,0.038740557,0.6719127,0.001522996,0.10948666
152,0.0043956563,0.99557316,3.330101e-06,2.7000917e-06,1.8853534e-07,4.9605814e-10,2.4978972e-05,1.4390479e-10,5.750129e-10,7.7492085e-10
153,0.11170592,0.08655982,0.17016171,0.0057307538,0.28689975,0.1991214,0.028525393,0.0024338753,0.105021276,0.0038400306
154,0.010757242,0.060564455,0.02172878,0.16097575,0.0058427714,0.7053598,0.0021947515,0.00020857005,0.031484578,0.00088329415
155,0.99729437,0.0023564186,1.2327577e-05,9.577006e-06,4.5001285e-05,7.093713e-07,0.0002489853,1.6703358e-05,2.6760782e-09,1.5787406e-05
156,0.21033159,0.008328508,0.0054254197,0.0049413918,0.44343528,0.14667378,0.09797669,0.035901546,0.016973328,0.030012388
157,0.2594483,0.0056483294,0.0018565633,0.0043612914,0.4090864,0.08962228,0.118460335,0.06939895,0.0074024596,0.034715194
158,0.65994245,0.0002088578,8.5117485e-05,4.965958e-05,0.011434972,0.0051202876,0.004172693,0.31756395,4.842165e-06,0.0014170193
159,0.94622356,0.0023456204,1.5855625e-05,0.0009867325,0.048950538,0.00013817888,0.0010882929,0.00014116339,3.0258838e-07,0.00010963871
160,0.95851195,0.023570213,0.00040430878,0.0016574841,0.0023957656,0.00016583916,0.011360021,0.000946236,7.757525e-06,0.000980593
161,0.95188624,0.02139977,0.00068426965,0.0015334853,0.010425338,0.00067303167,0.010943017,0.0011591162,1.5751113e-05,0.001280029
162,0.27347907,0.00059223577,0.00033701208,0.0007359347,0.12729405,0.050555557,0.03089714,0.48450646,0.00049101136,0.031111538
163,1.8389865e-05,0.9999814,2.2510662e-07,4.6362536e-09,1.2572072e-13,9.906272e-14,2.4661404e-09,5.1523323e-17,2.1866134e-13,1.8504713e-16
164,0.010286067,0.0038640846,0.00010703112,0.8150859,0.016768498,0.10772974,0.0074095214,0.00058642874,0.0016074486,0.036555395
165,0.6333018,0.038100477,0.019366775,0.018457599,0.10038071,0.16370822,0.010386192,0.008522901,0.0016362766,0.006139061
166,0.08288709,0.0005715846,0.00027970358,0.0010128648,0.012427526,0.014679011,0.19719703,0.493714,0.0033611488,0.19387002
167,0.99998176,1.7904094e-05,4.094885e-09,1.2339829e-09,3.4831606e-07,2.7126648e-11,1.2553324e-08,5.063715e-10,1.1325049e-16,4.373994e-11
168,0.998133,0.0003909358,1.4959454e-05,3.23923e-05,0.0011569003,9.553743e-05,5.0540766e-05,0.000117897514,6.162891e-09,7.718113e-06
169,0.035650536,0.002447339,0.00012085369,0.037215922,0.6254227,0.026854951,0.115860276,0.0052217315,0.0046577393,0.14654793
170,5.770159e-06,0.9999943,5.3832307e-11,7.6688715e-13,1.3484488e-17,3.604804e-21,7.1879087e-12,2.1274723e-22,8.5489456e-21,1.2953344e-21
171,0.1420668,0.0016411967,0.0012543869,0.0017345984,0.61878014,0.15012582,0.02386972,0.04686587,0.0033673209,0.010294085
172,0.0012579787,7.028308e-10,9.101692e-10,6.597159e-10,2.9696678e-06,3.4029214e-05,7.025296e-05,0.99839133,2.6583105e-09,0.0002434071
173,0.017656095,0.004195087,0.001466982,0.07704429,0.023568675,0.8498265,0.0057136626,0.0040005986,0.005057409,0.011470594
174,0.99999535,4.636715e-06,2.1782242e-08,1.7379138e-12,1.1249328e-10,1.929504e-13,5.032683e-10,2.8909847e-11,1.1911425e-18,1.065015e-12
175,0.4242778,0.57569367,2.7877806e-05,2.891724e-08,2.174701e-08,1.4048351e-11,6.0578003e-07,3.1372277e-10,1.9484329e-13,1.6163479e-11
176,0.22944485,0.734199,0.010032075,0.003892114,0.011695093,0.0008159983,0.008969671,0.00019355927,0.0003666964,0.00039088042
177,0.99959177,0.000263166,4.7723125e-07,1.58956e-05,0.00012214592,1.2928832e-06,4.7697713e-06,5.311556e-07,1.874024e-11,1.7554984e-07
178,0.05252036,0.00029007712,0.00015035998,0.0008780103,0.04976424,0.03182919,0.11249102,0.5342927,0.0026363002,0.21514773
179,0.95616186,0.002200966,0.00015827893,0.0012424131,0.013373356,0.0017729519,0.009547294,0.013275467,9.073436e-06,0.002258332
180,0.9155678,0.00422157,0.00013380038,0.00080256653,0.012642102,0.00031700113,0.034262013,0.012747309,1.4848911e-05,0.019291176
181,0.15474296,0.8437314,0.00037248852,0.00040458047,4.731297e-05,7.3129866e-07,0.0006971403,9.961049e-07,1.5638584e-07,2.2953525e-06
182,8.34074e-05,0.99991584,4.2067538e-07,6.2424505e-08,9.043159e-12,6.885209e-13,1.2968958e-07,9.764255e-15,4.5925893e-12,6.06493e-14
183,0.04702177,0.8321973,0.082265295,0.013058838,0.00057941413,0.019763498,0.0011277805,2.4787014e-05,0.003932302,2.895564e-05
184,0.06600955,0.91207534,0.0011060857,0.0026225778,0.0015171283,4.8297596e-05,0.01638154,2.8581071e-05,8.844201e-05,0.00012239323
185,0.9997985,0.00019810947,3.5721886e-08,3.3641672e-09,3.4458403e-06,3.6919315e-10,4.7546106e-08,1.6168851e-08,4.064873e-15,1.3798926e-10
186,0.00021499621,0.000719166,0.9977374,2.1211306e-09,5.8915356e-07,0.0012792881,6.281357e-08,5.5563585e-09,4.845247e-05,5.313392e-10
187,0.19011444,0.0015052622,0.0008794028,0.0019709019,0.05934011,0.055392172,0.07994504,0.53600657,0.0028412954,0.07200482
